nu1 nu2 nu3a nu3b nu4a nu4b J Ka Kc a/s E uncertainty transitions
0 0 0 1 0 0 10 3 8 s 3076.829458812 1.052e-03 3
0 0 0 1 0 0 10 3 8 a 3076.892209669 3.457e-03 3
0 0 0 0 0 0 23 14 10 s 3084.489900733 3.488e-03 1
0 0 0 0 0 0 23 14 9 s 3084.490290440 4.311e-03 1
0 0 0 0 0 0 23 14 10 a 3084.534484697 3.726e-03 2
0 0 0 0 0 0 23 14 9 a 3084.541272733 1.450e-02 1
0 0 0 0 0 0 25 7 19 s 3084.811793246 4.526e-03 1
0 0 0 0 0 0 25 6 19 s 3084.812709948 4.822e-03 2
0 0 0 0 0 0 25 6 19 a 3084.848706654 2.046e-02 2
0 0 0 0 0 0 25 7 19 a 3084.849620049 2.053e-02 2
0 1 0 0 0 0 18 16 2 s 3085.615439020 1.272e-03 1
0 1 0 0 0 0 18 16 3 s 3085.615843907 1.485e-03 1
0 1 0 0 0 0 18 16 3 a 3087.983051603 1.215e-03 1
0 1 0 0 0 0 18 16 2 a 3087.983540236 1.461e-03 1
0 0 0 0 0 0 22 17 5 s 3101.939680769 2.841e-03 2
0 0 0 0 0 0 22 17 6 s 3101.940093451 3.094e-03 2
0 0 0 0 0 0 22 17 6 a 3101.967459983 3.582e-03 2
0 0 0 0 0 0 22 17 5 a 3101.968005837 3.788e-03 2
0 1 0 0 0 0 19 14 6 s 3103.398882801 1.070e-03 1
0 1 0 0 0 0 19 14 5 s 3103.399305876 1.522e-03 1
0 0 0 1 0 0 9 7 2 s 3107.166079639 1.014e-03 4
0 0 0 1 0 0 9 7 2 a 3107.223501771 2.785e-03 2
0 0 0 1 0 0 9 7 3 a 3107.243591906 1.024e-03 4
0 0 0 1 0 0 10 3 7 s 3108.723041659 1.091e-03 2
0 0 0 1 0 0 10 3 7 a 3108.772713002 1.003e-03 3
0 0 0 1 0 0 10 4 7 s 3110.041954364 1.003e-03 2
0 0 0 1 0 0 10 4 7 a 3110.065820265 1.086e-03 3
0 0 0 0 0 0 24 10 14 s 3115.542046698 1.773e-02 2
0 0 0 0 0 0 24 10 14 a 3115.569493391 1.069e-02 2
0 0 0 0 0 0 26 5 22 a 3118.766933340 7.247e-03 1
0 0 0 0 0 0 26 4 22 a 3118.767812848 7.473e-03 1
0 0 0 0 0 0 24 11 14 s 3129.597953614 4.467e-03 1
0 0 0 0 0 0 24 11 14 a 3129.608357961 1.106e-02 1
0 0 0 1 0 0 10 4 6 s 3131.429103921 1.265e-03 2
0 0 0 1 0 0 10 4 6 a 3131.443615998 1.003e-03 2
0 1 0 0 0 0 21 7 14 s 3131.880961214 2.003e-03 1
0 1 0 0 0 0 21 8 14 s 3132.777573426 1.924e-03 1
0 0 0 1 0 0 10 5 6 s 3139.097628196 1.003e-03 3
0 0 0 1 0 0 10 5 6 a 3139.133663918 1.091e-03 3
0 0 0 1 0 0 9 8 2 s 3145.711106119 1.196e-03 3
0 0 0 1 0 0 9 8 1 s 3145.712149995 1.052e-03 3
0 0 0 1 0 0 9 8 2 a 3145.824104968 1.737e-03 3
0 0 0 1 0 0 9 8 1 a 3145.824269042 1.174e-03 2
0 0 0 1 0 0 10 5 5 s 3148.027813655 1.570e-03 3
0 0 0 1 0 0 10 5 5 a 3148.035776116 1.003e-03 3
0 0 0 0 0 0 24 11 13 a 3150.020402808 3.955e-03 1
0 0 0 0 0 0 23 15 9 s 3155.623535006 4.119e-03 1
0 0 0 0 0 0 23 15 8 s 3155.627091720 3.694e-03 1
0 0 0 0 0 0 23 15 9 a 3155.659364886 1.455e-02 1
0 0 0 0 0 0 25 7 18 s 3164.154299828 4.792e-03 1
0 0 0 0 0 0 25 8 18 s 3164.169314524 1.477e-02 1
0 0 0 0 0 0 25 7 18 a 3164.180317809 1.091e-02 1
0 0 0 0 0 0 25 8 18 a 3164.195695469 4.796e-03 1
0 0 0 1 0 0 10 6 5 s 3167.917188330 1.003e-03 3
0 0 0 1 0 0 10 6 5 a 3167.930174821 1.086e-03 2
0 0 0 0 0 0 21 20 2 s 3168.815690248 3.583e-03 1
0 0 0 0 0 0 21 20 1 s 3168.816866874 4.292e-03 1
0 0 0 0 0 0 21 20 1 a 3168.833747967 4.157e-03 1
0 0 0 0 0 0 21 20 2 a 3168.834174987 4.288e-03 1
0 0 0 1 0 0 10 6 4 s 3169.604922361 1.086e-03 2
0 0 0 1 0 0 10 6 4 a 3169.607202521 1.003e-03 2
0 1 0 0 0 0 18 17 2 a 3172.579231912 1.249e-03 1
0 1 0 0 0 0 18 17 1 a 3172.579625456 1.537e-03 1
0 1 0 0 0 0 19 15 5 s 3179.187786855 1.217e-03 1
0 1 0 0 0 0 19 15 4 s 3179.188449884 1.570e-03 1
0 0 0 0 0 0 24 12 13 s 3184.187351676 4.350e-03 1
0 0 0 0 0 0 24 12 13 a 3184.192251637 4.136e-03 1
0 1 0 0 0 0 21 9 13 s 3187.739341750 1.871e-03 1
0 0 0 0 0 0 22 18 4 s 3187.855878818 2.911e-03 2
0 0 0 0 0 0 22 18 5 s 3187.856550354 3.150e-03 2
0 0 0 0 0 0 22 18 5 a 3187.878980540 1.771e-02 2
0 0 0 0 0 0 22 18 4 a 3187.879355382 1.775e-02 2
0 0 0 1 0 0 9 9 1 s 3189.499058313 1.150e-03 2
0 0 0 1 0 0 9 9 0 s 3189.499140277 1.072e-03 2
0 0 0 1 0 0 9 9 0 a 3189.601754805 1.153e-03 2
0 0 0 1 0 0 9 9 1 a 3189.601909015 1.073e-03 2
0 1 0 0 0 0 22 5 17 s 3189.764890981 2.201e-03 1
0 0 0 0 0 0 24 12 12 s 3189.819034932 4.183e-03 1
0 0 0 0 0 0 24 12 12 a 3189.828606325 1.069e-02 1
0 0 0 1 0 0 10 7 4 s 3200.627685668 1.024e-03 3
0 0 0 1 0 0 10 7 3 a 3200.787073695 1.024e-03 5
0 0 0 0 0 0 26 5 21 s 3215.641268340 5.857e-03 1
0 0 0 0 0 0 26 6 21 s 3215.642147848 6.118e-03 1
0 0 0 0 0 0 23 16 7 s 3232.091057388 3.690e-03 1
0 0 0 0 0 0 23 16 8 s 3232.091878896 3.481e-03 1
0 0 0 0 0 0 23 16 7 a 3232.122016187 3.481e-03 1
0 0 0 0 0 0 23 16 8 a 3232.123166954 3.690e-03 1
0 0 0 0 0 0 25 8 17 s 3236.469546951 2.274e-02 1
0 0 0 0 0 0 25 8 17 a 3236.488842981 4.384e-03 1
0 0 0 0 0 0 25 9 17 s 3236.648068545 2.268e-02 1
0 0 0 0 0 0 25 9 17 a 3236.669156358 2.045e-02 1
0 0 0 1 0 0 10 8 3 a 3238.699114738 4.831e-03 3
0 0 0 1 0 0 10 8 2 a 3238.704006214 1.052e-03 3
0 0 0 1 0 0 10 8 3 s 3238.767210767 1.078e-03 2
0 0 0 1 0 0 10 8 2 s 3238.769247889 1.784e-03 2
0 0 0 0 0 0 24 13 12 a 3242.419083279 4.171e-03 1
0 0 0 0 0 0 24 13 12 s 3242.422943014 4.382e-03 1
0 0 0 0 0 0 24 13 11 a 3243.314552416 4.988e-03 1
0 0 0 0 0 0 24 13 11 s 3243.316454997 1.773e-02 1
0 1 0 0 0 0 21 10 11 s 3250.918848632 2.837e-03 1
0 1 0 0 0 0 18 18 0 s 3259.362831205 1.351e-03 1
0 1 0 0 0 0 18 18 1 s 3259.363018362 1.422e-03 1
0 1 0 0 0 0 18 18 1 a 3261.180926403 1.351e-03 2
0 1 0 0 0 0 18 18 0 a 3261.181112484 1.422e-03 2
0 0 0 0 0 0 21 21 1 s 3265.553392576 3.608e-03 1
0 0 0 0 0 0 21 21 0 s 3265.553578853 3.635e-03 1
0 0 0 0 0 0 21 21 0 a 3265.575039772 3.608e-03 1
0 0 0 0 0 0 21 21 1 a 3265.575226278 3.635e-03 1
0 0 0 0 0 0 22 19 3 s 3277.747599746 4.167e-03 2
0 0 0 0 0 0 22 19 4 s 3277.748127346 4.315e-03 2
0 0 0 0 0 0 22 19 4 a 3277.766377074 4.141e-03 2
0 0 0 0 0 0 22 19 3 a 3277.766877138 4.344e-03 2
0 0 0 1 0 0 10 9 2 s 3282.235815358 1.072e-03 3
0 0 0 1 0 0 10 9 1 s 3282.235928108 1.150e-03 3
0 0 0 0 0 0 26 7 20 a 3306.163255340 1.524e-02 1
0 0 0 0 0 0 26 6 20 a 3306.164134848 1.534e-02 1
0 0 0 0 0 0 23 17 6 s 3313.399761897 4.304e-03 1
0 0 0 0 0 0 23 17 7 s 3313.399923218 4.126e-03 1
0 0 0 0 0 0 23 17 7 a 3313.426743707 3.721e-03 1
0 0 0 0 0 0 23 17 6 a 3313.428415767 3.475e-03 1
0 0 0 1 0 0 10 10 1 s 3330.816071180 1.084e-03 2
0 0 0 0 0 0 22 20 2 s 3371.301170200 4.222e-03 1
0 0 0 0 0 0 22 20 3 s 3371.301682703 4.335e-03 1
0 0 0 0 0 0 22 20 3 a 3371.317304053 1.107e-02 1
0 0 0 0 0 0 22 20 2 a 3371.317735645 1.111e-02 1
0 0 0 0 0 0 26 7 19 s 3390.035867654 2.290e-02 1
0 0 0 0 0 0 26 8 19 s 3390.036781049 2.296e-02 1
0 0 0 0 0 0 26 7 19 a 3390.058242948 5.474e-03 1
0 0 0 0 0 0 25 11 14 s 3391.222123391 1.479e-02 1
0 0 0 0 0 0 25 11 14 a 3391.245229698 2.278e-02 1
0 0 0 0 0 0 23 18 6 s 3399.147534983 1.083e-02 1
0 0 0 0 0 0 23 18 5 s 3399.148080837 1.090e-02 1
0 0 0 0 0 0 23 18 5 a 3399.170541769 3.517e-03 1
0 0 0 0 0 0 23 18 6 a 3399.170954451 3.733e-03 1
1 0 0 0 0 0 0 0 0 a 3404.333926211 1.000e-03 1
1 0 0 0 0 0 1 0 1 s 3413.297410107 1.000e-03 3
1 0 0 0 0 0 1 0 1 a 3413.390628720 1.000e-03 4
1 0 0 0 0 0 1 1 1 s 3415.270649219 1.086e-03 5
1 0 0 0 0 0 1 1 1 a 3415.390374687 1.000e-03 4
1 0 0 0 0 0 1 1 0 s 3416.828257218 1.000e-03 4
1 0 0 0 0 0 1 1 0 a 3416.937080759 4.993e-03 4
1 0 0 0 0 0 2 0 2 s 3430.879068734 1.000e-03 5
1 0 0 0 0 0 2 0 2 a 3430.889114706 1.000e-03 4
1 0 0 0 0 0 2 1 2 s 3431.757967651 1.000e-03 5
1 0 0 0 0 0 2 1 2 a 3431.960173300 1.000e-03 6
1 0 0 0 0 0 2 1 1 s 3436.474802426 2.307e-03 4
1 0 0 0 0 0 2 1 1 a 3436.594653355 1.000e-03 5
1 0 0 0 0 0 2 2 1 s 3442.477419023 1.000e-03 4
1 0 0 0 0 0 2 2 1 a 3442.583708957 5.984e-03 7
1 0 0 0 0 0 2 2 0 s 3443.092064718 1.000e-03 4
1 0 0 0 0 0 2 2 0 a 3443.199591563 1.873e-03 4
1 0 0 0 0 0 3 0 3 s 3455.544495872 1.000e-03 4
1 0 0 0 0 0 3 0 3 a 3456.053189264 1.000e-03 5
1 0 0 0 0 0 3 1 3 s 3456.233688295 1.000e-03 5
1 0 0 0 0 0 3 1 3 a 3456.486422452 1.000e-03 5
1 0 0 0 0 0 3 1 2 a 3465.570179608 1.000e-03 7
1 0 0 0 0 0 3 1 2 s 3465.839591841 1.000e-03 5
1 0 0 0 0 0 3 2 2 s 3469.562136658 1.000e-03 7
1 0 0 0 0 0 3 2 2 a 3469.833065417 1.000e-03 6
1 0 0 0 0 0 3 2 1 s 3472.170130498 1.000e-03 5
1 0 0 0 0 0 3 2 1 a 3472.376562056 1.000e-03 6
1 0 0 0 0 0 3 3 1 s 3483.807553486 1.000e-03 6
1 0 0 0 0 0 3 3 0 s 3484.047362713 1.000e-03 3
1 0 0 0 0 0 3 3 0 a 3484.064525092 1.000e-03 5
1 0 0 0 0 0 4 0 4 s 3488.255691585 1.732e-03 5
1 0 0 0 0 0 4 1 4 s 3488.428333504 1.000e-03 4
1 0 0 0 0 0 4 0 4 a 3488.594605608 1.454e-03 4
1 0 0 0 0 0 4 1 4 a 3488.787471440 1.000e-03 6
0 0 0 0 0 0 23 19 5 s 3488.982191540 2.046e-02 1
0 0 0 0 0 0 23 19 4 s 3488.982566382 2.050e-02 1
0 0 0 0 0 0 23 19 4 a 3489.001774818 3.582e-03 1
0 0 0 0 0 0 23 19 5 a 3489.002446354 3.788e-03 1
1 0 0 0 0 0 4 1 3 s 3502.595287246 1.807e-03 3
1 0 0 0 0 0 4 1 3 a 3503.155683098 1.001e-03 4
1 0 0 0 0 0 4 2 3 s 3505.188371605 1.476e-03 7
1 0 0 0 0 0 4 2 3 a 3505.608825514 1.502e-03 8
1 0 0 0 0 0 4 2 2 s 3511.174543937 1.000e-03 6
1 0 0 0 0 0 4 2 2 a 3511.718507505 3.380e-03 5
1 0 0 0 0 0 4 3 2 a 3520.615588403 1.268e-03 7
1 0 0 0 0 0 4 3 2 s 3520.799040552 3.331e-03 6
1 0 0 0 0 0 4 3 1 a 3522.033931646 4.305e-03 4
0 1 0 0 0 0 19 19 1 s 3525.973269403 1.506e-03 1
0 1 0 0 0 0 19 19 0 s 3525.973455484 1.570e-03 1
1 0 0 0 0 0 5 0 5 s 3528.161181915 1.001e-03 3
1 0 0 0 0 0 5 1 5 s 3528.209953142 1.001e-03 5
1 0 0 0 0 0 5 0 5 a 3528.330176617 4.127e-03 3
1 0 0 0 0 0 5 1 5 a 3528.378415841 3.696e-03 4
1 0 0 0 0 0 4 4 1 a 3539.573878437 1.410e-03 6
1 0 0 0 0 0 4 4 0 s 3539.574382205 1.426e-03 5
1 0 0 0 0 0 4 4 1 s 3539.581675245 2.669e-03 4
1 0 0 0 0 0 4 4 0 a 3539.642513051 1.000e-03 3
1 0 0 0 0 0 5 1 4 s 3547.634213382 1.001e-03 6
1 0 0 0 0 0 5 1 4 a 3548.381231883 1.001e-03 7
1 0 0 0 0 0 5 2 4 s 3548.986734674 1.001e-03 6
1 0 0 0 0 0 5 2 4 a 3549.239083574 4.167e-03 3
1 0 0 0 0 0 5 2 3 a 3560.645593044 1.001e-03 6
1 0 0 0 0 0 5 3 3 s 3566.870315850 1.001e-03 5
1 0 0 0 0 0 5 3 3 a 3567.427949815 2.626e-03 4
1 0 0 0 0 0 5 3 2 s 3570.289169138 1.001e-03 6
1 0 0 0 0 0 5 3 2 a 3570.891720725 1.001e-03 6
1 0 0 0 0 0 6 1 6 s 3575.495660231 1.470e-03 4
1 0 0 0 0 0 6 0 6 a 3575.702760628 3.121e-03 4
1 0 0 0 0 0 6 1 6 a 3575.721310717 1.001e-03 5
0 0 0 0 0 0 23 20 4 s 3582.578432074 4.840e-03 1
0 0 0 0 0 0 23 20 3 s 3582.578932138 5.027e-03 1
0 0 0 0 0 0 23 20 3 a 3582.592080746 4.863e-03 1
0 0 0 0 0 0 23 20 4 a 3582.592608346 4.998e-03 1
1 0 0 0 0 0 5 4 1 a 3586.485367187 1.046e-03 7
1 0 0 0 0 0 5 4 2 s 3586.488539460 2.138e-03 4
1 0 0 0 0 0 5 4 2 a 3586.636388727 2.127e-03 5
1 0 0 0 0 0 6 1 5 s 3600.224732204 1.001e-03 4
1 0 0 0 0 0 6 2 5 s 3600.703711070 1.020e-03 7
1 0 0 0 0 0 6 1 5 a 3601.181451909 1.001e-03 6
1 0 0 0 0 0 5 5 0 a 3609.693260459 1.001e-03 4
1 0 0 0 0 0 5 5 1 a 3609.695256156 1.584e-03 5
1 0 0 0 0 0 5 5 1 s 3609.788477514 1.001e-03 6
1 0 0 0 0 0 6 2 4 s 3617.363454703 2.949e-03 4
1 0 0 0 0 0 6 2 4 a 3618.421863274 1.020e-03 6
1 0 0 0 0 0 6 3 4 s 3621.693155204 1.020e-03 5
1 0 0 0 0 0 6 3 3 s 3628.985248742 1.001e-03 7
1 0 0 0 0 0 6 3 3 a 3629.803834833 1.645e-03 5
1 0 0 0 0 0 6 4 3 s 3641.866281631 1.020e-03 5
1 0 0 0 0 0 6 4 2 a 3643.069287944 1.020e-03 6
1 0 0 0 0 0 6 4 2 s 3643.325115015 1.001e-03 5
1 0 0 0 0 0 7 2 6 s 3660.065224422 2.219e-03 7
1 0 0 0 0 0 6 5 2 a 3665.595011610 2.080e-03 4
1 0 0 0 0 0 6 5 1 a 3665.801417227 1.910e-03 5
1 0 0 0 0 0 7 2 5 s 3682.549998161 1.021e-03 6
1 0 0 0 0 0 7 2 5 a 3683.917723225 1.001e-03 7
1 0 0 0 0 0 7 3 5 s 3684.876285023 1.001e-03 5
1 0 0 0 0 0 7 3 5 a 3685.509767561 2.112e-03 3
1 0 0 0 0 0 6 6 0 s 3694.716899676 1.499e-03 3
1 0 0 0 0 0 7 4 4 s 3707.032634555 1.001e-03 7
1 0 0 0 0 0 7 4 4 a 3708.296621612 2.387e-03 3
1 0 0 0 0 0 7 4 3 a 3711.141387152 1.002e-03 3
1 0 0 0 0 0 8 1 7 s 3726.903232637 1.002e-03 4
1 0 0 0 0 0 8 2 6 s 3755.186460641 3.180e-03 3
